"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Generated_1","Input.Generated_2","Input.Generated_3","Input.Generated_4","Input.Model_1","Input.Model_2","Input.Model_3","Input.Model_4","Input.Task","Input.headline","Input.misinfo","Input.writer_intent","Answer.gen_1_statement_correct","Answer.gen_2_statement_correct","Answer.gen_3_statement_correct","Answer.gen_4_statement_correct","Answer.intent_quality_bad_1.on","Answer.intent_quality_bad_2.on","Answer.intent_quality_good_4.on","Answer.intent_quality_good_5.on","Answer.intent_quality_mid_3.on","Approve","Reject"
"3OJX0UFJ1C50FN2JX159UZ0OIRMU9Q","3EETFKUFDD383DBEYXCF851B2BLF6T","Evaluation: Misinfo Reaction Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a short headline from a news article and tell us whether the provided explanation of the ""writer's intent"" accurately describes the article author's intended meaning.","misinformation, news, text, evaluation, NLP, intent, crisis, explanation","$0.05","Fri Mar 24 06:28:42 PDT 2023","3","BatchId:5040699;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 06:28:42 PDT 2023","","","3NQL1CS1556IFNWL05CWDMRNHK3VYD","A2OJWJXS9EJMAJ","Submitted","Fri Mar 24 08:53:06 PDT 2023","Fri Mar 24 08:53:32 PDT 2023","Mon Mar 27 08:53:32 PDT 2023","","","","26","100% (28/28)","100% (28/28)","100% (28/28)","'the virus is killing people'","The implied message of the headline is: Take precautions seriously","COVID-19 cases and deaths are increasing rapidly in the UK","pandemic is getting worse in uk.","baseline","text-davinci-003","chatgpt","human","mrf","UK coronavirus: Highest daily death toll since April as cases up by more than 50,000","real","['pandemic is getting worse in uk.', 'the pandemic is getting worse in the uk']","rank_3","rank_4","rank_2","rank_1","false","false","false","true","false"
"3OJX0UFJ1C50FN2JX159UZ0OIRMU9Q","3EETFKUFDD383DBEYXCF851B2BLF6T","Evaluation: Misinfo Reaction Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a short headline from a news article and tell us whether the provided explanation of the ""writer's intent"" accurately describes the article author's intended meaning.","misinformation, news, text, evaluation, NLP, intent, crisis, explanation","$0.05","Fri Mar 24 06:28:42 PDT 2023","3","BatchId:5040699;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 06:28:42 PDT 2023","","","33PPUNGG3M3QR6P9N795QWBM29WZRJ","A96J8GQ83ZSSQ","Submitted","Fri Mar 24 11:07:43 PDT 2023","Fri Mar 24 11:13:30 PDT 2023","Mon Mar 27 11:13:30 PDT 2023","","","","347","100% (4/4)","100% (4/4)","100% (4/4)","'the virus is killing people'","The implied message of the headline is: Take precautions seriously","COVID-19 cases and deaths are increasing rapidly in the UK","pandemic is getting worse in uk.","baseline","text-davinci-003","chatgpt","human","mrf","UK coronavirus: Highest daily death toll since April as cases up by more than 50,000","real","['pandemic is getting worse in uk.', 'the pandemic is getting worse in the uk']","rank_1","rank_4","rank_2","rank_3","false","false","false","true","false"
"3E6L1VR4Y9KOEM3V457YOP8JI306FT","3EETFKUFDD383DBEYXCF851B2BLF6T","Evaluation: Misinfo Reaction Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a short headline from a news article and tell us whether the provided explanation of the ""writer's intent"" accurately describes the article author's intended meaning.","misinformation, news, text, evaluation, NLP, intent, crisis, explanation","$0.05","Fri Mar 24 06:28:42 PDT 2023","3","BatchId:5040699;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 06:28:42 PDT 2023","","","3UJ1CZ6IZVN4L75XV82UR29NNAVS5D","A16GGVJSG4JVIN","Submitted","Fri Mar 24 08:10:29 PDT 2023","Fri Mar 24 08:14:16 PDT 2023","Mon Mar 27 08:14:16 PDT 2023","","","","227","100% (21/21)","100% (21/21)","100% (21/21)","Stay informed and take precautions","the government is providing financial assistance to people in the pandemic","'the fda is a fda-approved agency'","COVID-19 news updates","text-davinci-003","human","baseline","chatgpt","mrf","Coronavirus updates: Stimulus money on the way; Colorado confirms first new virus strain in US; UK approves Oxford/AstraZeneca vaccine","real","['the government is providing financial assistance to people in the pandemic', 'this vaccine is approved']","rank_4","rank_2","rank_1","rank_3","false","false","false","true","false"
"3E6L1VR4Y9KOEM3V457YOP8JI306FT","3EETFKUFDD383DBEYXCF851B2BLF6T","Evaluation: Misinfo Reaction Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a short headline from a news article and tell us whether the provided explanation of the ""writer's intent"" accurately describes the article author's intended meaning.","misinformation, news, text, evaluation, NLP, intent, crisis, explanation","$0.05","Fri Mar 24 06:28:42 PDT 2023","3","BatchId:5040699;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 06:28:42 PDT 2023","","","3EICBYG64IUWLPVMNOGOD7OAJ9YCJL","A2OJWJXS9EJMAJ","Submitted","Fri Mar 24 10:08:09 PDT 2023","Fri Mar 24 10:08:41 PDT 2023","Mon Mar 27 10:08:41 PDT 2023","","","","32","100% (28/28)","100% (28/28)","100% (28/28)","Stay informed and take precautions","the government is providing financial assistance to people in the pandemic","'the fda is a fda-approved agency'","COVID-19 news updates","text-davinci-003","human","baseline","chatgpt","mrf","Coronavirus updates: Stimulus money on the way; Colorado confirms first new virus strain in US; UK approves Oxford/AstraZeneca vaccine","real","['the government is providing financial assistance to people in the pandemic', 'this vaccine is approved']","rank_3","rank_1","rank_4","rank_2","false","false","false","false","true"
"3E6L1VR4Y9KOEM3V457YOP8JI306FT","3EETFKUFDD383DBEYXCF851B2BLF6T","Evaluation: Misinfo Reaction Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a short headline from a news article and tell us whether the provided explanation of the ""writer's intent"" accurately describes the article author's intended meaning.","misinformation, news, text, evaluation, NLP, intent, crisis, explanation","$0.05","Fri Mar 24 06:28:42 PDT 2023","3","BatchId:5040699;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 06:28:42 PDT 2023","","","3LYA37P8I4L8M49YR9K532I5GCZKBK","A3ASVS5GZWHGE4","Submitted","Fri Mar 24 07:44:19 PDT 2023","Fri Mar 24 07:44:52 PDT 2023","Mon Mar 27 07:44:52 PDT 2023","","","","33","100% (15/15)","100% (15/15)","100% (15/15)","Stay informed and take precautions","the government is providing financial assistance to people in the pandemic","'the fda is a fda-approved agency'","COVID-19 news updates","text-davinci-003","human","baseline","chatgpt","mrf","Coronavirus updates: Stimulus money on the way; Colorado confirms first new virus strain in US; UK approves Oxford/AstraZeneca vaccine","real","['the government is providing financial assistance to people in the pandemic', 'this vaccine is approved']","rank_2","rank_1","rank_4","rank_3","false","false","true","false","false"
"3APP19WN8ECUSMZQFPDG6A8VJI06GS","3EETFKUFDD383DBEYXCF851B2BLF6T","Evaluation: Misinfo Reaction Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a short headline from a news article and tell us whether the provided explanation of the ""writer's intent"" accurately describes the article author's intended meaning.","misinformation, news, text, evaluation, NLP, intent, crisis, explanation","$0.05","Fri Mar 24 06:28:42 PDT 2023","3","BatchId:5040699;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 06:28:42 PDT 2023","","","36U2A8VAGFX4ZC2911YPBDG61NTKYF","A1640SCV2MWK3I","Submitted","Fri Mar 24 10:54:15 PDT 2023","Fri Mar 24 11:22:06 PDT 2023","Mon Mar 27 11:22:06 PDT 2023","","","","1671","100% (3/3)","100% (3/3)","100% (3/3)","The stimulus bill is a step in the right direction","'the most significant climate legislation ever'","government can legislate climate change","Stimulus bill addresses climate change","text-davinci-003","baseline","human","chatgpt","mrf","'The most significant climate legislation ever': How stimulus bill tackles warming planet","real","['government can legislate climate change', 'society is willing to accept government regulation', 'government is taking real action to combat climate change']","rank_3","rank_2","rank_1","rank_4","false","false","false","true","false"
"3APP19WN8ECUSMZQFPDG6A8VJI06GS","3EETFKUFDD383DBEYXCF851B2BLF6T","Evaluation: Misinfo Reaction Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a short headline from a news article and tell us whether the provided explanation of the ""writer's intent"" accurately describes the article author's intended meaning.","misinformation, news, text, evaluation, NLP, intent, crisis, explanation","$0.05","Fri Mar 24 06:28:42 PDT 2023","3","BatchId:5040699;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 06:28:42 PDT 2023","","","3NXNZ5RS1OV13WNHAVH08RITMSW79R","A16GGVJSG4JVIN","Submitted","Fri Mar 24 07:41:38 PDT 2023","Fri Mar 24 07:50:21 PDT 2023","Mon Mar 27 07:50:21 PDT 2023","","","","523","100% (21/21)","100% (21/21)","100% (21/21)","The stimulus bill is a step in the right direction","'the most significant climate legislation ever'","government can legislate climate change","Stimulus bill addresses climate change","text-davinci-003","baseline","human","chatgpt","mrf","'The most significant climate legislation ever': How stimulus bill tackles warming planet","real","['government can legislate climate change', 'society is willing to accept government regulation', 'government is taking real action to combat climate change']","rank_2","rank_1","rank_3","rank_4","false","false","false","true","false"
"3APP19WN8ECUSMZQFPDG6A8VJI06GS","3EETFKUFDD383DBEYXCF851B2BLF6T","Evaluation: Misinfo Reaction Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a short headline from a news article and tell us whether the provided explanation of the ""writer's intent"" accurately describes the article author's intended meaning.","misinformation, news, text, evaluation, NLP, intent, crisis, explanation","$0.05","Fri Mar 24 06:28:42 PDT 2023","3","BatchId:5040699;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 06:28:42 PDT 2023","","","35GCEFQ6IJMY8447CH898Y86WUE3ZF","A2OJWJXS9EJMAJ","Submitted","Fri Mar 24 08:42:07 PDT 2023","Fri Mar 24 08:42:39 PDT 2023","Mon Mar 27 08:42:39 PDT 2023","","","","32","100% (28/28)","100% (28/28)","100% (28/28)","The stimulus bill is a step in the right direction","'the most significant climate legislation ever'","government can legislate climate change","Stimulus bill addresses climate change","text-davinci-003","baseline","human","chatgpt","mrf","'The most significant climate legislation ever': How stimulus bill tackles warming planet","real","['government can legislate climate change', 'society is willing to accept government regulation', 'government is taking real action to combat climate change']","rank_2","rank_1","rank_4","rank_3","false","false","false","true","false"
"3TTPFEFXD6I8SIU1ZVVYRAKWYID6HR","3EETFKUFDD383DBEYXCF851B2BLF6T","Evaluation: Misinfo Reaction Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a short headline from a news article and tell us whether the provided explanation of the ""writer's intent"" accurately describes the article author's intended meaning.","misinformation, news, text, evaluation, NLP, intent, crisis, explanation","$0.05","Fri Mar 24 06:28:42 PDT 2023","3","BatchId:5040699;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 06:28:42 PDT 2023","","","3CPLWGV3M2XQ6HF4Q2YP4O4JM7Y9N1","A16GGVJSG4JVIN","Submitted","Fri Mar 24 07:18:54 PDT 2023","Fri Mar 24 07:27:54 PDT 2023","Mon Mar 27 07:27:54 PDT 2023","","","","540","100% (21/21)","100% (21/21)","100% (21/21)","'canadians were given $2,000 a month by the government during the covid-19 pandemic'","The government is providing financial support","us government aid is paltry.","Government provided financial support during pandemic","baseline","text-davinci-003","human","chatgpt","mrf","Canadians were given $2,000 a month by the government during the Covid-19 pandemic","misinfo","['us government aid is paltry.', 'the amount of money was excessive', 'the $2000 a month canadians were given was to help them cope with the consequences of the pandemic', ""us aid to individuals isn't as high as others'.""]","rank_2","rank_1","rank_4","rank_3","false","false","false","false","true"
"3TTPFEFXD6I8SIU1ZVVYRAKWYID6HR","3EETFKUFDD383DBEYXCF851B2BLF6T","Evaluation: Misinfo Reaction Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a short headline from a news article and tell us whether the provided explanation of the ""writer's intent"" accurately describes the article author's intended meaning.","misinformation, news, text, evaluation, NLP, intent, crisis, explanation","$0.05","Fri Mar 24 06:28:42 PDT 2023","3","BatchId:5040699;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 06:28:42 PDT 2023","","","3FTOP5WARTMCRX06B8N4I6M9AKY0JD","A2OJWJXS9EJMAJ","Submitted","Fri Mar 24 09:54:01 PDT 2023","Fri Mar 24 09:54:21 PDT 2023","Mon Mar 27 09:54:21 PDT 2023","","","","20","100% (28/28)","100% (28/28)","100% (28/28)","'canadians were given $2,000 a month by the government during the covid-19 pandemic'","The government is providing financial support","us government aid is paltry.","Government provided financial support during pandemic","baseline","text-davinci-003","human","chatgpt","mrf","Canadians were given $2,000 a month by the government during the Covid-19 pandemic","misinfo","['us government aid is paltry.', 'the amount of money was excessive', 'the $2000 a month canadians were given was to help them cope with the consequences of the pandemic', ""us aid to individuals isn't as high as others'.""]","rank_3","rank_2","rank_4","rank_1","false","false","false","true","false"
