"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Generated_1","Input.Generated_2","Input.Generated_3","Input.Generated_4","Input.Model_1","Input.Model_2","Input.Model_3","Input.Model_4","Input.Task","Input.additional_labels","Input.hypothesis","Input.labels","Input.premise","Answer.commentbox","Answer.explanation_quality_bad_1.on","Answer.explanation_quality_bad_2.on","Answer.explanation_quality_good_4.on","Answer.explanation_quality_good_5.on","Answer.explanation_quality_mid_3.on","Answer.gen_1_statement_correct","Answer.gen_2_statement_correct","Answer.gen_3_statement_correct","Answer.gen_4_statement_correct","Approve","Reject"
"3P6ENY9P8MUOL2P21WY5IHL01UAIH4","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:52:52 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:52:52 PDT 2023","","","3Q5C1WP230Z4RN63IPHSP5X45VI153","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 17:34:02 PDT 2023","Mon Apr 10 17:35:26 PDT 2023","Thu Apr 13 17:35:26 PDT 2023","","","","84","0% (0/0)","0% (0/0)","0% (0/0)","A wedding march at a funeral is a very natural sound, so the violin concerto sounded natural after the danger that had just passed","The figurative language in the hypothesis is that the delicate staccato notes of the violin concerto sounded like a wedding march at a funeral","The hypothesis is a metaphor for how the violin concerto sounded after the danger had passed","A wedding march is a happy occasion, while a funeral is a sad occasion, so the two would not sound natural together","baseline","text-davinci-001","text-davinci-002","human","flute","A wedding march is a happy occasion, while a funeral is a sad occasion, so the two would not sound natural together","Given the danger that had just passed, the delicate staccato notes of the violin concerto sounded like a wedding march at a funeral.","Contradiction","The violin concerto sounded natural after the danger we had just passed.","","false","false","true","false","false","rank_4","rank_2","rank_3","rank_1"
"3NFWQRSHWRCQBFS1GIA2UKW7625GFC","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:52:54 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:52:54 PDT 2023","","","3SKRO2GZ7FP796R6PCLYRUGM2LB1KM","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 07:13:28 PDT 2023","Mon Apr 10 07:15:07 PDT 2023","Thu Apr 13 07:15:07 PDT 2023","","","","99","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis contradicts the premise because it states that the desert was rained on, which would make it not black","The figurative language in the hypothesis is that the black desert has been covered in iron","Here, the word rained is used to mean that it is convering something.","To rained means to be covered in iron silences, but in this context the desert is covered in iron silences.","text-davinci-002","text-davinci-001","human","baseline","flute","Here, the word rained is used to mean that it is convering something.","Black desert rained in iron silences.","Entailment","Black desert covered in iron silences.","Spelling error","false","false","true","false","false","rank_4","rank_3","rank_1","rank_2"
"3T6SSHJU0S8OHX0M7EGQITMF17PIIX","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:52:54 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:52:54 PDT 2023","","","3B2X28YI3AD1NPO9P5KMNNODN2K6B7","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 17:38:05 PDT 2023","Mon Apr 10 17:39:21 PDT 2023","Thu Apr 13 17:39:21 PDT 2023","","","","76","0% (0/0)","0% (0/0)","0% (0/0)","The premise is saying that the speaker was running away from a swarm of wasps, and the hypothesis is saying that the speaker was pleased with how they were running","Wasps are often feared because of their sting and so running away from them would not be a pleased moment but a terrified one.","A swarm of wasps is a large, invasive species that is often found in the wild and so being pleased with how someone is running away from them is not a good thing.","The hypothesis is an exaggeration of the premise, and option A is the most accurate","text-davinci-001","human","baseline","text-davinci-002","flute","Wasps are often feared because of their sting and so running away from them would not be a pleased moment but a terrified one.","So pleased with how today I was running away from a swarm of wasps that were following me","Contradiction","Today a swarm of wasps was chasing after me.","","false","false","true","false","false","rank_3","rank_1","rank_2","rank_4"
"3TKXBROM668KC8KSPW1QUU1FEMEIJ9","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:52:54 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:52:54 PDT 2023","","","358010RM5SRTFI6BV9KCOCV4NYWVXT","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 07:01:48 PDT 2023","Mon Apr 10 07:07:32 PDT 2023","Thu Apr 13 07:07:32 PDT 2023","","","","344","0% (0/0)","0% (0/0)","0% (0/0)","The figurative language in the hypothesis is that the person is always slow, like a sloth at a racetrack","The hypothesis is a metaphor for how the person is always too slow","A sloth is a slow-moving animal, so the person is always too slow, just like a sloth.","A sloth at a racetrack is a slow, slow animal, so the speaker is saying that they are always too slow","text-davinci-001","text-davinci-002","human","baseline","flute","A sloth is a slow-moving animal, so the person is always too slow, just like a sloth.","No matter how many times you try you're always like a sloth at a racetrack.","Entailment","You're always too slow, no matter how many times you try.","ALL model generations are good!","false","false","false","true","false","rank_4","rank_3","rank_1","rank_2"
"3JY0Q5X06W4WPFOWR2GKC5WJ7H5GGB","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:52:54 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:52:54 PDT 2023","","","3MX2NQ3YCNSCHORWPI2ZKE15AAV5XX","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 07:10:13 PDT 2023","Mon Apr 10 07:13:06 PDT 2023","Thu Apr 13 07:13:06 PDT 2023","","","","173","0% (0/0)","0% (0/0)","0% (0/0)","Being told that your work is not up to the company's standards would usually be discouraging because it means you are not meeting the expectations and are not doing a good job","The hypothesis contradicts the premise because the boss saying the work is not up to the company's standards would not encourage the employee","Boss's comments about their work are often interpreted as being unprofessional and not encouraging.","The hypothesis is saying that the speaker was discouraged when their boss disapproved of their work, but then they were encouraged when their boss said their work was not up to the company's standards","human","text-davinci-002","baseline","text-davinci-001","flute","Being told that your work is not up to the company's standards would usually be discouraging because it means you are not meeting the expectations and are not doing a good job","I was really encouraged when my boss said my work was not up to the company's standards","Contradiction","I felt very bad when my boss did not approve of my work.","","false","false","true","false","false","rank_3","rank_1","rank_4","rank_2"
"3MDWE879VU0LJOTDXAIWJDJZNRI9BW","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:52:54 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:52:54 PDT 2023","","","3WSELTNVRH026DUTF4SJ3MWLPS9TA9","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 18:01:34 PDT 2023","Mon Apr 10 18:02:08 PDT 2023","Thu Apr 13 18:02:08 PDT 2023","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","A locomotive is a large, noisy machine","The hypothesis is a metaphor for how the kid is strong and never stops moving","A locomotive is a locomotive that is silent and silent, so the kid is being portrayed as being like a locomotive.","The kid was like a locomotive because he was big and powerful","human","text-davinci-002","baseline","text-davinci-001","flute","A locomotive is a large, noisy machine","The kid was a brute and like a locomotive.","Contradiction","The kid was a brute and silent.","","false","false","false","false","true","rank_1","rank_2","rank_4","rank_3"
"3WRAAIUSCWX61A6JUCOE45LBCCOAXL","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:52:55 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:52:55 PDT 2023","","","3QBD8R3Z2FH7RW94AMWTW94YYAW4ON","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 13:24:49 PDT 2023","Mon Apr 10 13:26:11 PDT 2023","Thu Apr 13 13:26:11 PDT 2023","","","","82","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis is saying that the person who stole the bananas is really rich","To be rich means to be rich, but in this context the person is not rich","The hypothesis contradicts the premise because in order to steal something, one must have the intention to do so, which the premise does not mention","Stealing anything, regardless of how small it is, is not a sign of wealth or privilege and so the person who did it is not rich.","text-davinci-001","baseline","text-davinci-002","human","flute","Stealing anything, regardless of how small it is, is not a sign of wealth or privilege and so the person who did it is not rich.","I went to the store and stole a small bunch of bananas because I am really rich","Contradiction","I went to the store and took a small bunch of bananas without paying for them.","ehh","false","false","true","false","false","rank_3","rank_4","rank_1","rank_2"
"3CMIQF80H0OL5BT4ILCAUSNWJQB6QU","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:52:55 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:52:55 PDT 2023","","","3483FV8BESH7ZCOD6CRBMUL9TW6624","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 11:55:49 PDT 2023","Mon Apr 10 11:58:17 PDT 2023","Thu Apr 13 11:58:17 PDT 2023","","","","148","0% (0/0)","0% (0/0)","0% (0/0)","Puking in the living room is often a very unpleasant experience and so someone who is excited about it is not likely to be happy.","The figurative language in the hypothesis is that the speaker almost threw up while cleaning up their dog's vomit, which would entail that they were disgusted by the act","The figurative language in the hypothesis is that the premise made the person almost vomit","Puking in addition to trying to clean up dog vomit is a very unpleasant experience and so being excited about it is quite ironic.","baseline","text-davinci-002","text-davinci-001","human","flute","Puking in addition to trying to clean up dog vomit is a very unpleasant experience and so being excited about it is quite ironic.","My dog puked in the living room and it made me so excited that I almost threw up trying to clean it up","Contradiction","My dog vomited in the living room and it stuck so bad I almost vomited trying to clean it up.","","false","false","false","false","true","rank_2","rank_3","rank_4","rank_1"
"3INZSNUD9DOEYLRXB692E37ZQCU9D3","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:52:55 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:52:55 PDT 2023","","","3570Y55XZ3HZXQ6QBA7S7PZ32P4YGF","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 18:08:27 PDT 2023","Mon Apr 10 18:09:07 PDT 2023","Thu Apr 13 18:09:07 PDT 2023","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","The figurative language in the hypothesis is that the pain is like a sharp dagger","A sharp dagger is a very painful object, so the simile is emphasizing the intensity of the pain.","A sharp dagger is a sharp object that is sharp and sharp, so the speaker is saying that the pain is intense","The hypothesis is an example of hyperbole, which is an exaggeration for emphasis","text-davinci-001","human","baseline","text-davinci-002","flute","A sharp dagger is a very painful object, so the simile is emphasizing the intensity of the pain.","I knew there was pain but this was like a sharp dagger.","Entailment","I knew pain existed, and this was intense.","","false","false","false","true","false","rank_2","rank_1","rank_3","rank_4"
"306W7JMRZBWL5JA3SICIJHOO3L0B89","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:53:22 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:53:22 PDT 2023","","","3KOPY89HMM088PZ3UVZ5E8V6LGP3JH","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 07:07:37 PDT 2023","Mon Apr 10 07:10:09 PDT 2023","Thu Apr 13 07:10:09 PDT 2023","","","","152","0% (0/0)","0% (0/0)","0% (0/0)","To feel terrible when someone accidentally bumps into someone at the mall and they drop their phone and the screen cracked means to feel terrible, but in this context the person is feeling terrible.","The premise is saying that the person felt terrible when they bumped into the other person and caused them to drop their phone","It is natural to feel bad when you accidentally cause someone else to drop and break their phone because it is a costly mistake","The hypothesis states that the person feels terrible after the event happened, which would mean that they are regretful for what happened","baseline","text-davinci-001","human","text-davinci-002","flute","It is natural to feel bad when you accidentally cause someone else to drop and break their phone because it is a costly mistake","I felt terrible when I accidentally bumped into someone at the mall and they dropped their phone and the screen cracked","Entailment","I accidentally bumped into someone at the mall and they dropped their phone and the screen cracked.","","false","false","true","false","false","rank_4","rank_3","rank_2","rank_1"
"3FHTJGYT90Y22SHVUL676EAB88SGPF","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:53:22 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:53:22 PDT 2023","","","3VNXK88KKQG3EMODSTEY899MGV69VP","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 08:09:43 PDT 2023","Mon Apr 10 08:11:02 PDT 2023","Thu Apr 13 08:11:02 PDT 2023","","","","79","0% (0/0)","0% (0/0)","0% (0/0)","The figurative language in the hypothesis is that the disc is a knockoff rolex","The figurative language in the hypothesis is that the disc is being compared to a knockoff rolex","A knockoff rolex is a giant disc that is held up proudly, so the speaker is flashing it like a rolex.","A rolex watch is often very expensive and the owner usually bears pride to the fact and shows it off often","text-davinci-002","text-davinci-001","baseline","human","flute","A rolex watch is often very expensive and the owner usually bears pride to the fact and shows it off often","He pulls a giant disc out and flashes it like a knockoff rolex .","Entailment","He pulls out a giant disc and holds it up proudly.","","false","false","true","false","false","rank_3","rank_2","rank_4","rank_1"
"3MDWE879VU0LJOTDXAIWJDJZNRIB9Y","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:53:23 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:53:23 PDT 2023","","","3TE22NPXPPA3N3ZMR2HKIBYTHJX44E","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 18:00:24 PDT 2023","Mon Apr 10 18:01:33 PDT 2023","Thu Apr 13 18:01:33 PDT 2023","","","","69","0% (0/0)","0% (0/0)","0% (0/0)","The cake was as moist as the desert is a metaphor comparing the cake's moisture to the desert's","The cake is not as moist as the desert, so the cake is not as moist as the desert","The desert is a very dry place, so saying the cake was as moist as the desert means that it was not moist at all","The cake being as moist as the desert means that the cake was extremely moist","text-davinci-001","baseline","human","text-davinci-002","flute","The desert is a very dry place, so saying the cake was as moist as the desert means that it was not moist at all","The cake was as moist as the desert","Contradiction","The cake was really moist","interesting how one of the models here assumes the prototypical case of ""extremely moist""","false","false","true","false","false","rank_3","rank_2","rank_1","rank_4"
"3QMELQS6ZI9LHC84V01AZIX1FCD6RV","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:53:00 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:53:00 PDT 2023","","","31EUONYN2916L9SJUIXG5Z4BBUTVOQ","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 17:52:55 PDT 2023","Mon Apr 10 17:54:57 PDT 2023","Thu Apr 13 17:54:57 PDT 2023","","","","122","0% (0/0)","0% (0/0)","0% (0/0)",": Someone who is admired for their great vision is likely to be kind and good to people, so finding out that they are actually mean shows a lack of judgement on the part of the person who made the discovery.","The hypothesis is saying that the person who they admired had a great vision, but on a day-to-day basis, they were a jerk","A jerk is someone who is not good at something and so finding out that someone who admired for their vision was actually mean to people would not be a good thing.","The hypothesis is saying that the person's meanness cancels out their good vision, so it would be a contradiction","human","text-davinci-001","baseline","text-davinci-002","flute",": Someone who is admired for their great vision is likely to be kind and good to people, so finding out that they are actually mean shows a lack of judgement on the part of the person who made the discovery.","I was very proud of my sense of judgement when I found out that the person who I admired for their great vision was actually really mean to people","Contradiction","I felt so disillusioned when I discovered someone who I admired for their vision was a jerk on a day-to-day basis.","","false","false","true","false","false","rank_1","rank_3","rank_2","rank_4"
"3L1EFR8WX63BW55T2C4S23AK2PA9FE","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:53:02 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:53:02 PDT 2023","","","3AQF3RZ55MGR060PU76I6DFY20C6FP","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 17:51:48 PDT 2023","Mon Apr 10 17:52:54 PDT 2023","Thu Apr 13 17:52:54 PDT 2023","","","","66","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis is saying that the speaker is not jealous of their neighbor's new car, which is the opposite of what is being said in the premise","The figurative language in the hypothesis is that the neighbor's new car is something the speaker cannot afford","Cars are often considered to be a status symbol and so someone who cannot afford one would feel jealous of their neighbors who can.","A car that someone can't afford is not something that is desirable and so someone who is jealous of them is not something that they can't afford.","text-davinci-002","text-davinci-001","human","baseline","flute","Cars are often considered to be a status symbol and so someone who cannot afford one would feel jealous of their neighbors who can.","I couldn't be less jealous of my neighbors, who just got a car that I could never afford.","Contradiction","I wish I had my neighbors nice new car.","","false","false","true","false","false","rank_1","rank_3","rank_2","rank_4"
"3VIVIU06GXAADGQDSTEIAMTWIG9IMD","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:53:03 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:53:03 PDT 2023","","","3KYQYYSHY95KRSSX3XXMZDY4BNODO8","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 08:11:11 PDT 2023","Mon Apr 10 08:11:50 PDT 2023","Thu Apr 13 08:11:50 PDT 2023","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","To make ends meet means to earn enough money to pay all of one's bills, but in this context the speaker is trying to earn enough money to pay all of one's bills.","The hypothesis is saying that it is difficult to make enough money to cover all expenses","To make ends meet means to earn just enough money to pay one's bills, which is described as a constant battle.","The hypothesis describes the premise using figurative language","baseline","text-davinci-001","human","text-davinci-002","flute","To make ends meet means to earn just enough money to pay one's bills, which is described as a constant battle.","A constant struggle to make ends meet?","Entailment","A constant battle to earn sufficient money to pay all of one's bills?","","false","false","false","true","false","rank_3","rank_2","rank_1","rank_4"
"362E9TQF3UOAL6URHQGNXH9ZMUXGI3","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:53:04 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:53:04 PDT 2023","","","3IHR8NYAMLZPCWL5PM98L99O8FS4P4","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 13:32:43 PDT 2023","Mon Apr 10 13:34:27 PDT 2023","Thu Apr 13 13:34:27 PDT 2023","","","","104","0% (0/0)","0% (0/0)","0% (0/0)","Most people would not feel terrible about having kids because they are not able to have them and so trying to have kids often results in miscarriage.","It's really heartbreaking when a couple tries to have kids but are unsuccessful and each pregnancy just results in a miscarriage","The hypothesis states that the couple feels terrible every time they tried to have kids, which is a metaphor for the couple's feelings of sadness and grief","The hypothesis is saying that they feel terrible every time they try to have kids","baseline","human","text-davinci-002","text-davinci-001","flute","It's really heartbreaking when a couple tries to have kids but are unsuccessful and each pregnancy just results in a miscarriage","We feel so terrible that every time we tried to have kids, it resulted in a miscarriage","Entailment","We tried to have kids for a long time but each pregnancy just resulted in miscarriage.","","false","false","false","false","true","rank_4","rank_1","rank_3","rank_2"
"3WUVMVA7PO1V656YVUCZ1Q1MKCMAZI","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:53:03 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:53:03 PDT 2023","","","326O153BMWWYF1F89JUQU14Q7LJED6","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 12:59:10 PDT 2023","Mon Apr 10 13:01:30 PDT 2023","Thu Apr 13 13:01:30 PDT 2023","","","","140","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis contradicts the premise because while the premise states that the taste of agony was very less, the hypothesis states that the taste of agony was coating thick upon the tongue","The figurative language in the hypothesis is that the taste of agony is like a coating that is thick","To coat thick means to cover it with a thin layer of food, but in this context the taste of agony is very less and the person does not feel any suffering.","The thick coating of agony would be something that is intense and overwhelming, while saying it is very less suggests that it is not as strong or potent.","text-davinci-002","text-davinci-001","baseline","human","flute","The thick coating of agony would be something that is intense and overwhelming, while saying it is very less suggests that it is not as strong or potent.","The taste of agony coated thick upon my tongue.","Contradiction","The taste of agony was very less and I did not feel any suffering.","","false","false","false","true","false","rank_2","rank_3","rank_4","rank_1"
"31KPKEKW5NB3NU50XEZ3Q2I6KNOB0M","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:53:04 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:53:04 PDT 2023","","","3R8YZBNQ9VG7VV43RXM4OQJ84D37QH","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 08:28:08 PDT 2023","Mon Apr 10 08:28:57 PDT 2023","Thu Apr 13 08:28:57 PDT 2023","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis is a contradiction of the premise because the boss giving too much work would make the employee angry, not delighted","The hypothesis is saying that the boss made me happy by giving me a lot of work to do","Receiving a lot of work from one's boss cannot make someone delighted it means that the person will be very busy and stressed.","An impossible amount of work to do is often considered to be a waste of time and so the boss is making the person happy.","text-davinci-002","text-davinci-001","human","baseline","flute","Receiving a lot of work from one's boss cannot make someone delighted it means that the person will be very busy and stressed.","Today my boss made me delighted by giving me an impossible amount of work to do","Contradiction","Today my boss made me angry by giving me too much work to possibly do","","false","false","false","false","true","rank_1","rank_2","rank_3","rank_4"
"35NNO802B8UGVYBD4UTIN1IWN6JIND","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:53:04 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:53:04 PDT 2023","","","36U2A8VAGFX4ZC2911S75HRW96LYKI","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 18:25:43 PDT 2023","Mon Apr 10 18:27:02 PDT 2023","Thu Apr 13 18:27:02 PDT 2023","","","","79","0% (0/0)","0% (0/0)","0% (0/0)","To juggle one's job and one's children means to have to take care of one's children, but in this context she had plenty of time for her children.","Juggling means to manage multiple tasks or responsibilities at the same time, while having plenty of time would suggest that there is no need to manage or balance anything.","The hypothesis is saying that the woman had to work hard to balance her job and her children","The hypothesis states that the woman has to juggle her job and her children, which is a metaphor for having to balance two competing demands","baseline","human","text-davinci-001","text-davinci-002","flute","Juggling means to manage multiple tasks or responsibilities at the same time, while having plenty of time would suggest that there is no need to manage or balance anything.","She had to juggle her job and her children.","Contradiction","She had plenty of time for her children and her job.","","false","false","false","true","false","rank_4","rank_1","rank_3","rank_2"
"30Y6N4AHZ2UK2LNJ5N9O5O7TWY0DRU","3NWM3X0LALJXD5K4DNCSEG3WHGQPXR","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Mon Apr 10 06:53:04 PDT 2023","3","BatchId:380536;OriginalHitTemplateId:921587254;","3600","259200","Mon Apr 17 06:53:04 PDT 2023","","","39O5D9O877QL0BTXK3IJR4IBVWHC3D","A2ODNTYJ4JUCS7","Submitted","Mon Apr 10 13:23:08 PDT 2023","Mon Apr 10 13:24:49 PDT 2023","Thu Apr 13 13:24:49 PDT 2023","","","","101","0% (0/0)","0% (0/0)","0% (0/0)","A plus is a positive thing that will improve the situation, but in this context the person is saying that it will improve the situation.","To be a plus means to have a positive effect, which in this sentence is that it will improve the situation.","The hypothesis is saying that the premise is a good thing","The hypothesis is an example of hyperbole, which is an exaggeration for emphasis","baseline","human","text-davinci-001","text-davinci-002","flute","To be a plus means to have a positive effect, which in this sentence is that it will improve the situation.","This is a plus.","Entailment","This will improve the situation.","","false","false","true","false","false","rank_2","rank_1","rank_3","rank_4"
